url,status
https://www.viator.com/Taipei-attractions/Beitou-Geothermal-Valley/d5262-a9369,success
https://www.viator.com/Singapore-attractions/Arab-Street/d18-a3927,success
https://www.viator.com/Bali-attractions/Sekumpul-Waterfall-Air-Terjun-Sekumpul/d98-a22848,success
https://www.viator.com/Angkor-Wat-attractions/Banteay-Kdei/d751-a13760,success
https://www.viator.com/Bali-attractions/Klungkung-Semarapura/d98-a22832,success
https://www.viator.com/Bangkok-attractions/Erawan-Shrine/d343-a8545,success
https://www.viator.com/Tokyo-attractions/Zojo-ji-Temple/d334-a19757,success
https://www.viator.com/Angkor-Wat-attractions/Preah-Khan/d751-a2275,success
https://www.viator.com/South-Korea-attractions/Gyeongju-National-Museum/d972-a22846,success
https://www.viator.com/Udaipur-attractions/Sajjangarh-Palace-Monsoon-Palace/d5106-a15281,success
https://www.viator.com/Tibet-attractions/Tibet-Mt-Everest-Base-Camp/d22445-a19162,success
https://www.viator.com/Harbin-attractions/Harbin-Ice-and-Snow-World/d27431-a99887,success
https://www.viator.com/Xian-attractions/Shaanxi-History-Museum/d326-a2356,success
https://www.viator.com/Bali-attractions/Ujung-Water-Palace-Taman-Sukasada-Ujung/d98-a22833,success
https://www.viator.com/Singapore-attractions/Haji-Lane/d18-a10488,success
https://www.viator.com/Sapporo-attractions/Odori-Park-Odori-Koen/d5559-a14756,success
https://www.viator.com/Bangalore-attractions/Tipu-Sultans-Summer-Palace/d5310-a11668,success
https://www.viator.com/Bali-attractions/Padangbai-Padang-Bai/d98-a22804,success
https://www.viator.com/Bangkok-attractions/Lumpinee-Boxing-Stadium/d343-a8546,success
https://www.viator.com/Beijing-attractions/Back-Lakes-Hou-Hai/d321-a10130,success
https://www.viator.com/Bangalore-attractions/Sri-Chamarajendra-Park/d5310-a11683,success
https://www.viator.com/Bangkok-attractions/Phra-Sumen-Fort/d343-a26301,success
https://www.viator.com/Taipei-attractions/Maokong-Gondola/d5262-a8982,success
https://www.viator.com/Bangalore-attractions/Srirangapatna/d5310-a11697,success
https://www.viator.com/Singapore-attractions/Indian-Heritage-Centre/d18-a27740,success
https://www.viator.com/Bangkok-attractions/Calypso-Cabaret/d343-a8544,success
https://www.viator.com/Ubud-attractions/Mas-Village-Desa-Mas/d5467-a16715,success
https://www.viator.com/Bangkok-attractions/CentralWorld/d343-a19468,success
https://www.viator.com/Singapore-attractions/Cavenagh-Bridge/d18-a10447,success
https://www.viator.com/Singapore-attractions/Robertson-Quay/d18-a8732,success
https://www.viator.com/Singapore-attractions/Telok-Ayer-Street/d18-a16516,success
https://www.viator.com/Yogyakarta-attractions/Mendut-Temple-Candi-Mendut/d22560-a20869,success
https://www.viator.com/Angkor-Wat-attractions/Royal-Enclosure/d751-a13744,success
https://www.viator.com/Angkor-Wat-attractions/Pre-Rup/d751-a13758,success
https://www.viator.com/Bandung-attractions/Ciater-Hot-Spring-Pemandian-Air-Panas-Ciater/d24417-a21272,success
https://www.viator.com/Ulaanbaatar-attractions/Hustai-National-Park/d22494-a25374,success
https://www.viator.com/Tokyo-attractions/Tokyo-Dome-City/d334-a10173,success
